Id,Name,Day,Price,Points,AveragePoints,Matches,Goals,Card,Status,PtsJ,PtsJ-1,PtsJ-2,TotalPointsLastThreeMatches,AveragePtsLastThreeMatches,GoalsJ,GoalsJ-1,GoalsJ-2,TotalGoalsLastThreeMatches,AverageGoalsLastThreeMatches,CardsJ,CardsJ-1,CardsJ-2,TotalCardsLastThreeMatches,AverageCardsLastThreeMatches,PriceVariation
22612,Luis Milla,2023-12-19,3838000,28,4.7,7,0,3,apto,6,4,4,14,4.67,0,0,0,0,0.00,1,1,1,3,1.00,147000
82,Sandro,2023-12-19,1082000,28,4.7,6,0,0,apto,0,0,4,4,1.33,0,0,0,0,0.00,0,0,0,0,0.00,-33000
56,Claudio Bravo,2023-12-19,693000,28,4.0,7,0,0,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-65000
11877,Miguel Rubio,2023-12-19,198000,28,4.0,7,1,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,38000
55045,Hugo Sotelo,2023-12-19,160000,28,3.5,8,0,0,apto,0,0,4,4,1.33,0,0,0,0,0.00,0,0,0,0,0.00,0
28677,Beñat Prados,2023-12-19,495000,28,2.8,10,0,0,apto,8,6,2,16,5.33,0,0,0,0,0.00,0,0,0,0,0.00,73000
7775,Andrés Guardado,2023-12-19,160000,28,2.8,10,0,1,apto,0,2,0,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,0
158,Dani García,2023-12-19,160000,28,2.8,10,1,3,doubt,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
217,Dimitri Foulquier,2023-12-19,324000,28,2.3,13,0,2,apto,0,2,4,6,2.00,0,0,0,0,0.00,0,0,1,1,0.33,-8000
14839,Manu Morlanes,2023-12-19,213000,28,2.2,14,0,2,apto,2,2,3,7,2.33,0,0,0,0,0.00,0,0,1,1,0.33,14000
49424,Kike Salas,2023-12-19,499000,27,4.5,6,2,1,apto,2,1,10,13,4.33,0,0,1,1,0.33,0,0,0,0,0.00,-6000
55519,Kieran Tierney,2023-12-19,1266000,27,3.9,7,0,1,apto,4,5,2,11,3.67,0,0,0,0,0.00,0,0,1,1,0.33,49000
17623,Ferland Mendy,2023-12-19,5511000,27,2.7,10,0,2,injury,2,2,3,7,2.33,0,0,0,0,0.00,0,0,0,0,0.00,-58000
17614,Kike Barja,2023-12-19,175000,27,2.7,10,0,2,doubt,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,15000
332,Nacho Fernández,2023-12-19,1655000,27,2.5,11,0,2,apto,5,1,0,6,2.00,0,0,0,0,0.00,0,0,0,0,0.00,69000
52188,Selim Amallah,2023-12-19,943000,27,2.5,12,0,4,apto,0,2,0,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,-30000
53144,Carlos Benavídez,2023-12-19,161000,27,2.3,12,0,1,apto,2,2,1,5,1.67,0,0,0,0,0.00,0,0,0,0,0.00,1000
24706,Yéremi Pino,2023-12-19,888000,26,3.7,7,0,4,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-97000
7025,Marko Dmitrović,2023-12-19,3200000,26,3.3,8,0,1,apto,1,4,6,11,3.67,0,0,0,0,0.00,1,0,0,1,0.33,36000
49275,André Almeida,2023-12-19,160000,26,3.3,8,0,0,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-15000
48185,Pablo Torre,2023-12-19,662000,26,2.6,11,0,0,apto,2,0,5,7,2.33,0,0,0,0,0.00,0,0,0,0,0.00,12000
43,Óliver Torres,2023-12-19,486000,26,2.4,12,0,3,apto,0,2,0,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,-8000
18437,Alberto Moreno,2023-12-19,268000,26,2.4,11,0,2,apto,0,0,1,1,0.33,0,0,0,0,0.00,0,0,0,0,0.00,-37000
354,Aritz Elustondo,2023-12-19,1416000,25,4.2,6,0,0,apto,0,5,0,5,1.67,0,0,0,0,0.00,0,0,0,0,0.00,-9000
33032,Radamel Falcao,2023-12-19,208000,25,2.8,9,1,2,apto,0,0,2,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,48000
14796,Óscar Rodríguez,2023-12-19,299000,25,2.5,11,0,4,apto,0,4,2,6,2.00,0,0,0,0,0.00,0,0,1,1,0.33,-42000
53104,Benito Ramírez,2023-12-19,190000,24,3.4,8,1,0,apto,2,1,0,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,-1000
55662,Boubakary Soumaré,2023-12-19,1852000,24,2.7,9,0,4,apto,1,3,0,4,1.33,0,0,0,0,0.00,0,1,0,1,0.33,30000
55452,Sergi Canós,2023-12-19,428000,24,2.7,11,0,0,apto,0,3,0,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,-11000
54900,Carlos Dotor,2023-12-19,162000,24,2.7,12,0,2,apto,4,0,0,4,1.33,0,0,0,0,0.00,1,0,1,2,0.67,2000
31496,Héctor Bellerín,2023-12-19,2087000,24,2.2,11,0,1,apto,0,0,-8,-8,-2.67,0,0,0,0,0.00,0,0,0,0,0.00,-86000
20320,Iñaki Peña,2023-12-19,1726000,23,5.8,4,0,0,apto,6,4,8,18,6.00,0,0,0,0,0.00,0,0,0,0,0.00,65000
10214,Nacho Vidal,2023-12-19,205000,23,4.6,6,1,0,apto,3,0,3,6,2.00,0,0,0,0,0.00,0,0,0,0,0.00,-4000
29402,Randy Nteka,2023-12-19,182000,23,3.8,6,1,0,apto,0,3,0,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,-8000
12947,Kevin Vázquez,2023-12-19,1074000,23,2.9,8,0,2,apto,4,4,4,12,4.00,0,0,0,0,0.00,1,0,0,1,0.33,35000
22543,Renato Tapia,2023-12-19,852000,23,2.9,9,0,3,apto,7,6,4,17,5.67,0,0,0,0,0.00,0,0,0,0,0.00,71000
22471,Jon Pacheco,2023-12-19,160000,23,2.9,8,0,2,apto,0,4,0,4,1.33,0,0,0,0,0.00,0,0,0,0,0.00,0
162,Gonzalo Escalante,2023-12-19,160000,23,2.1,11,0,1,doubt,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
48188,Mohamed-Ali Cho,2023-12-19,160000,23,2.1,11,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
6064,Álex Pozo,2023-12-19,623000,23,1.9,12,0,0,apto,2,5,3,10,3.33,0,0,0,0,0.00,0,0,0,0,0.00,-8000
10024,Mauro Arambarri,2023-12-19,199000,22,3.1,7,0,2,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,27000
13700,William Carvalho,2023-12-19,1043000,22,2.8,8,0,0,apto,2,0,0,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,18000
4886,Asier Villalibre,2023-12-19,160000,22,2.8,8,1,0,apto,0,2,0,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,0
53409,Ben Brereton Díaz,2023-12-19,160000,22,1.8,13,0,2,apto,1,0,3,4,1.33,0,0,0,0,0.00,0,0,0,0,0.00,0
55663,Mihailo Ristić,2023-12-19,189000,21,3.5,6,0,1,apto,4,0,2,6,2.00,0,0,0,0,0.00,1,0,0,1,0.33,23000
128,Borja Iglesias,2023-12-19,999000,21,2.6,8,0,2,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-35000
55042,Unai Gómez,2023-12-19,183000,21,2.3,9,1,0,apto,1,0,0,1,0.33,0,0,0,0,0.00,0,0,0,0,0.00,15000
21,Iker Muniain,2023-12-19,160000,21,1.9,11,0,1,apto,0,0,2,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,-2000
23138,Marcos Acuña,2023-12-19,1315000,20,2.5,8,0,2,injury,0,0,3,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,-59000
28279,Franco Cervi,2023-12-19,292000,20,2.5,8,0,1,apto,3,3,0,6,2.00,0,0,0,0,0.00,0,0,0,0,0.00,53000
18533,Fernando,2023-12-19,160000,20,2.5,8,0,0,injury,0,0,3,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,0
35943,Javi Llabrés,2023-12-19,160000,20,2.2,9,0,1,apto,2,0,1,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,0
22591,Rafa Mir,2023-12-19,222000,20,2.0,10,1,1,apto,-1,0,0,-1,-0.33,0,0,0,0,0.00,0,0,0,0,0.00,14000
55667,Rominigue Kouamé,2023-12-19,171000,19,2.7,7,0,2,apto,3,0,0,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,6000
54952,Matteo Gabbia,2023-12-19,160000,19,2.7,7,0,2,doubt,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
53091,Famara Diédhiou,2023-12-19,210000,19,2.4,8,0,1,apto,1,0,0,1,0.33,0,0,0,0,0.00,1,0,0,1,0.33,50000
18465,Joseph Aidoo,2023-12-19,160000,18,3.0,6,0,0,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
334,Sergio Ramos,2023-12-19,9652000,18,2.6,7,0,4,apto,0,4,0,4,1.33,0,0,0,0,0.00,0,0,0,0,0.00,75000
49111,Cenk Özkacar,2023-12-19,167000,18,2.3,8,0,2,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,7000
48899,Kaiky Fernandes,2023-12-19,172000,17,2.8,6,1,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,12000
96,Dani Ceballos,2023-12-19,1039000,17,2.4,7,0,1,apto,2,1,3,6,2.00,0,0,0,0,0.00,0,1,0,1,0.33,8000
53145,Xeber Alkain,2023-12-19,160000,17,2.4,8,0,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-45000
1719,Aïssa Mandi,2023-12-19,188000,17,2.1,8,0,2,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,8000
36344,Njegoš Petrović,2023-12-19,206000,17,1.9,9,0,0,apto,0,2,0,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,46000
22617,David Gil,2023-12-19,503000,16,5.3,3,0,1,apto,0,0,9,9,3.00,0,0,0,0,0.00,0,0,1,1,0.33,-51000
48194,Williot Swedberg,2023-12-19,171000,16,3.2,6,1,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-4000
55966,Adrià Altimira,2023-12-19,685000,16,2.3,7,0,2,apto,0,2,2,4,1.33,0,0,0,0,0.00,1,0,1,2,0.67,-3000
48486,José Copete,2023-12-19,190000,16,2.3,7,0,3,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,10000
40094,Arnau Puigmal,2023-12-19,183000,16,1.6,10,0,3,apto,1,3,0,4,1.33,0,0,0,0,0.00,0,0,0,0,0.00,-23000
55741,Fran Vieites,2023-12-19,355000,15,5.0,3,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-57000
74,Sergi Roberto,2023-12-19,191000,15,3.8,4,1,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,31000
17291,Carles Pérez,2023-12-19,160000,15,2.5,6,0,1,apto,0,0,2,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,0
53340,Cristian Herrera,2023-12-19,160000,15,2.5,6,1,1,apto,1,2,8,11,3.67,0,0,1,1,0.33,0,1,0,1,0.33,0
413,Jorge Meré,2023-12-19,160000,15,2.5,6,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-50000
51903,César Montes,2023-12-19,472000,15,1.9,8,0,2,apto,3,2,3,8,2.67,0,0,0,0,0.00,0,0,0,0,0.00,-6000
49350,Lázaro Vinicius,2023-12-19,208000,15,1.7,10,0,0,apto,1,0,2,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,43000
27841,Youssouf Sabaly,2023-12-19,165000,14,4.7,3,0,0,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-4000
15693,Javi Galán,2023-12-19,190000,14,2.8,5,0,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-20000
55649,Roman Yaremchuk,2023-12-19,179000,14,1.6,11,0,0,apto,0,3,0,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,7000
49040,Momo Mbaye,2023-12-19,622000,13,3.3,4,0,2,apto,0,5,3,8,2.67,0,0,0,0,0.00,0,0,1,1,0.33,-6000
35434,Marc Pubill,2023-12-19,186000,13,3.3,4,0,1,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,26000
6025,Raúl Fernández,2023-12-19,160000,13,3.3,4,0,0,injury,0,0,1,1,0.33,0,0,0,0,0.00,0,0,0,0,0.00,0
474,Manu Trigueros,2023-12-19,160000,13,2.6,5,0,0,apto,1,0,0,1,0.33,0,0,0,0,0.00,0,0,0,0,0.00,0
48960,Kiko Femenía,2023-12-19,197000,13,2.2,6,0,3,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,37000
6053,Juanpe,2023-12-19,160000,13,2.2,6,0,2,apto,2,0,0,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,0
55159,Ibrahima Koné,2023-12-19,171000,13,1.6,8,0,0,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,9000
55987,Yarek Gasiorowski,2023-12-19,734000,12,4.0,3,0,1,apto,0,4,5,9,3.00,0,0,0,0,0.00,0,0,0,0,0.00,50000
55743,Carlos Romero,2023-12-19,167000,12,3.0,5,0,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,7000
36048,Nahuel Tenaglia,2023-12-19,160000,12,1.7,8,0,1,apto,2,1,0,3,1.00,0,0,0,0,0.00,1,0,0,1,0.33,-8000
18555,Domingos Duarte,2023-12-19,160000,12,1.2,10,0,6,apto,0,-2,2,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-22000
55794,Marc Guiu,2023-12-19,286000,11,11.0,1,1,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,7000
49329,Pep Chavarría,2023-12-19,189000,11,2.8,5,0,0,apto,0,0,6,6,2.00,0,0,0,0,0.00,0,0,0,0,0.00,-51000
49382,Marcos Alonso,2023-12-19,160000,11,2.8,4,0,0,doubt,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
44,Raúl García,2023-12-19,191000,11,1.8,6,0,2,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-18000
25621,Andrei Rațiu,2023-12-19,164000,10,3.3,4,0,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,4000
14379,Aitor Fernández,2023-12-19,194000,10,2.5,4,0,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,26000
25885,Carlos Dominguez,2023-12-19,167000,10,2.5,4,0,1,apto,3,0,0,3,1.00,0,0,0,0,0.00,1,0,0,1,0.33,-11000
40164,Imanol García,2023-12-19,160000,10,2.5,4,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
4753,Yeray Álvarez,2023-12-19,268000,10,2.0,5,0,1,doubt,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,21000
53434,Çağlar Söyüncü,2023-12-19,172000,10,2.0,5,0,0,apto,-1,0,0,-1,-0.33,0,0,0,0,0.00,0,0,0,0,0.00,0
11680,Choco Lozano,2023-12-19,160000,10,1.7,6,0,1,apto,0,0,2,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,0
13004,Sergi Guardiola,2023-12-19,203000,10,1.4,7,0,0,apto,1,0,0,1,0.33,0,0,0,0,0.00,0,0,0,0,0.00,43000
49092,Tanguy Nianzou,2023-12-19,160000,9,4.5,2,0,0,injury,0,0,7,7,2.33,0,0,0,0,0.00,0,0,0,0,0.00,-5000
53109,Álvaro Lemos,2023-12-19,160000,9,3.0,3,0,1,doubt,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
54831,Sergi Altimira,2023-12-19,286000,9,2.3,5,0,0,apto,2,3,0,5,1.67,0,0,0,0,0.00,0,0,0,0,0.00,4000
392,Denis Suárez,2023-12-19,174000,9,2.3,4,0,0,doubt,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,14000
28791,Jesús Vázquez,2023-12-19,180000,9,1.8,6,0,1,apto,0,2,1,3,1.00,0,0,0,0,0.00,1,0,0,1,0.33,2000
55115,Pablo Gozálbez,2023-12-19,160000,9,1.8,5,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
23002,Shon Weissman,2023-12-19,160000,9,1.8,5,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-32000
52377,Jorge Herrando,2023-12-19,169000,8,2.7,3,0,0,apto,0,0,2,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,9000
185,Joan Jordan,2023-12-19,160000,8,2.7,3,0,0,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-31000
7845,Adnan Januzaj,2023-12-19,350000,8,2.0,4,0,0,apto,2,3,0,5,1.67,0,0,0,0,0.00,0,0,0,0,0.00,20000
51060,Juan Cruz,2023-12-19,196000,8,2.0,4,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,36000
362,Joseba Zaldua,2023-12-19,175000,8,2.0,4,0,0,apto,0,0,2,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,-33000
448,Álvaro Negredo,2023-12-19,165000,8,2.0,5,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,1000
54897,Siebe Van der Heyden,2023-12-19,160000,8,2.0,4,0,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-12000
24778,Robert Navarro,2023-12-19,242000,8,1.1,7,0,1,apto,6,0,0,6,2.00,0,0,0,0,0.00,0,0,0,0,0.00,35000
14762,André Silva,2023-12-19,869000,7,1.8,4,0,0,apto,2,0,1,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,46000
52117,Jon Ander Olasagasti,2023-12-19,206000,7,1.8,4,0,2,apto,1,0,0,1,0.33,0,0,0,0,0.00,1,0,0,1,0.33,42000
55439,Hugo González,2023-12-19,170000,7,1.4,5,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,10000
24691,Miguel Rodríguez,2023-12-19,200000,7,1.2,7,0,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,27000
48576,Houboulang Mendes,2023-12-19,160000,7,1.2,6,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
17461,Fede San Emeterio,2023-12-19,167000,6,2.0,3,1,2,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,7000
1743,Víctor Díaz,2023-12-19,162000,6,1.5,4,0,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-29000
54853,Daley Sinkgraven,2023-12-19,160000,6,1.5,5,0,0,apto,3,0,0,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,-10000
22880,Omenuke Mfulu,2023-12-19,160000,6,1.5,4,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
55008,Marciano Sanca,2023-12-19,179000,6,1.2,6,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,7000
17452,Éder Militão,2023-12-19,1677000,5,5.0,1,0,0,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,27000
49077,Malcom Adu Ares,2023-12-19,169000,5,2.5,2,0,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,9000
49292,Brian Ocampo,2023-12-19,338000,5,1.7,3,0,1,apto,0,2,0,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,-37000
63,Marc Bartra,2023-12-19,160000,5,1.7,3,0,1,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
48672,Fabrizio Angileri,2023-12-19,185000,5,1.3,5,0,2,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,1,1,0.33,-2000
1756,Unai García,2023-12-19,160000,4,4.0,1,0,1,apto,0,4,0,4,1.33,0,0,0,0,0.00,0,1,0,1,0.33,-12000
40031,Mario Dominguez,2023-12-19,160000,4,1.3,3,0,0,other,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
3060,Mariano Díaz,2023-12-19,160000,4,1.0,4,0,0,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
55992,Jordi Martín,2023-12-19,209000,3,3.0,1,0,0,apto,0,3,0,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,16000
5691,Álvaro Odriozola,2023-12-19,168000,3,3.0,1,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-36000
52131,Diego Mariño,2023-12-19,160000,3,3.0,1,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-42000
19146,Nabil Fekir,2023-12-19,5844000,3,1.5,2,0,0,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-121000
48626,Marko Milovanovic,2023-12-19,208000,3,1.5,2,0,0,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,23000
6041,Jesús Vallejo,2023-12-19,204000,3,1.5,2,0,1,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,44000
268,José Mari,2023-12-19,162000,3,1.5,3,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,2000
22629,Alberto Perea,2023-12-19,160000,3,1.5,2,0,0,other,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-15000
40105,Fernando Martínez,2023-12-19,160000,3,1.5,2,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
48937,Jon Karrikaburu,2023-12-19,160000,3,1.5,2,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
23172,Urko González,2023-12-19,160000,3,1.5,2,0,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0
55790,Ricardo Visus,2023-12-19,195000,2,2.0,1,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,35000
11418,Francis Coquelin,2023-12-19,174000,2,2.0,1,0,0,injury,0,0,2,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,0
28790,Alberto Marí,2023-12-19,169000,2,2.0,1,0,0,apto,0,2,0,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,-19000
53106,Eric Curbelo,2023-12-19,163000,2,2.0,1,0,0,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-36000
